label
-1
-1
-1
2
97
-1
-1
-1
-1
-1
-1
-1
-1
14
-1
-1
0
1
-1
-1
15
-1
-1
-1
24
-1
2
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
4
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
21
69
-1
6
18
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
80
-1
-1
-1
-1
-1
-1
7
-1
-1
-1
-1
-1
-1
-1
10
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
13
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
10
-1
-1
-1
8
-1
-1
-1
30
-1
-1
51
-1
-1
-1
-1
9
-1
-1
-1
10
-1
-1
-1
5
33
-1
-1
-1
-1
-1
-1
32
-1
-1
-1
-1
-1
-1
-1
-1
-1
11
-1
-1
-1
-1
-1
-1
-1
12
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
19
13
-1
-1
-1
-1
-1
8
-1
-1
-1
95
-1
-1
60
-1
-1
-1
-1
17
-1
-1
-1
-1
-1
-1
96
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
14
-1
-1
-1
-1
-1
15
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
16
-1
-1
-1
2
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
22
-1
-1
-1
17
18
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
14
-1
0
19
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2
-1
-1
-1
-1
20
-1
4
-1
-1
5
-1
-1
21
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
12
-1
6
-1
-1
22
-1
-1
-1
-1
27
-1
1
-1
18
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
71
-1
1
-1
-1
-1
24
-1
-1
23
-1
-1
-1
-1
-1
-1
19
-1
-1
-1
-1
-1
-1
24
-1
-1
-1
-1
-1
-1
-1
15
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
34
48
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
71
-1
-1
-1
-1
-1
20
-1
-1
-1
-1
5
-1
6
-1
-1
-1
-1
-1
-1
25
-1
-1
-1
-1
-1
26
-1
27
-1
-1
-1
-1
7
-1
92
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
71
-1
28
4
-1
-1
-1
10
-1
-1
-1
-1
-1
-1
-1
-1
-1
34
73
-1
-1
-1
20
-1
-1
-1
-1
4
-1
-1
29
