label
0
0
-1
0
0
-1
-1
0
-1
0
-1
-1
0
0
-1
0
0
0
0
0
-1
0
0
-1
0
0
0
-1
0
0
0
-1
0
0
-1
-1
0
-1
0
-1
-1
0
-1
0
-1
0
-1
-1
-1
-1
0
0
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
0
0
0
-1
-1
0
-1
0
0
-1
-1
0
0
0
0
0
-1
-1
0
0
0
0
1
0
-1
0
2
0
0
-1
-1
0
0
-1
0
0
0
-1
-1
0
0
0
7
0
0
-1
0
-1
0
0
0
-1
0
0
0
0
-1
0
0
0
-1
0
-1
0
6
0
0
3
-1
-1
0
0
0
-1
0
0
0
0
0
0
-1
15
-1
0
11
0
0
-1
0
0
0
-1
0
0
0
22
-1
4
-1
0
-1
0
0
-1
0
0
0
0
-1
-1
-1
0
0
0
0
0
-1
-1
0
0
0
0
0
0
0
0
-1
-1
-1
0
-1
0
0
-1
1
-1
0
0
-1
0
0
0
-1
-1
0
-1
0
0
-1
-1
-1
-1
0
0
0
0
5
0
0
-1
0
0
0
0
0
-1
0
-1
-1
0
0
-1
0
0
0
0
0
0
0
0
-1
0
0
0
-1
-1
-1
-1
-1
0
0
-1
0
0
0
0
0
0
-1
0
0
-1
-1
0
0
0
0
0
0
0
-1
0
0
0
-1
0
0
-1
0
0
0
0
0
-1
0
0
-1
0
-1
0
0
-1
0
0
0
0
0
0
0
0
-1
-1
0
-1
0
-1
-1
-1
0
-1
-1
-1
-1
-1
0
-1
-1
0
-1
0
0
0
0
0
-1
0
0
0
0
-1
-1
0
0
0
-1
-1
0
0
0
-1
0
-1
0
0
0
8
0
5
0
0
0
0
0
0
-1
0
0
0
0
0
-1
0
0
-1
-1
0
0
5
0
0
-1
0
6
-1
0
0
-1
7
-1
0
-1
0
0
0
0
0
0
0
0
0
0
0
-1
-1
0
0
0
0
-1
0
0
0
-1
0
0
7
-1
0
0
0
0
0
5
-1
0
-1
0
0
0
0
0
0
-1
0
-1
0
0
0
8
-1
-1
0
0
0
0
0
0
0
-1
-1
-1
-1
0
0
0
-1
0
0
0
-1
-1
0
0
0
0
-1
0
0
0
0
0
0
0
0
0
-1
0
-1
0
-1
0
-1
0
0
0
0
5
0
-1
0
-1
2
0
0
0
0
0
-1
0
0
0
0
0
-1
-1
-1
-1
0
0
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
0
0
0
-1
0
0
0
0
0
0
0
0
0
-1
0
0
0
0
0
0
0
-1
-1
0
-1
0
0
0
0
0
0
0
0
-1
-1
0
-1
0
-1
0
0
0
-1
0
0
-1
0
0
0
0
3
0
0
-1
-1
0
0
0
0
-1
0
-1
-1
0
0
0
-1
0
0
0
-1
0
5
0
0
-1
-1
-1
0
0
0
0
0
-1
0
0
7
0
0
-1
0
-1
-1
5
-1
0
4
0
0
0
0
-1
0
0
0
0
0
0
0
-1
0
0
15
0
-1
0
0
0
0
0
-1
0
-1
0
-1
0
-1
0
0
5
0
-1
0
0
0
12
0
0
-1
-1
-1
0
0
-1
0
-1
0
-1
-1
-1
11
11
0
0
0
0
0
-1
-1
0
0
0
0
0
0
0
0
0
-1
-1
0
0
0
0
0
0
-1
0
0
0
-1
0
-1
-1
0
-1
0
0
0
-1
-1
0
-1
0
0
-1
-1
0
0
0
0
0
-1
-1
0
-1
0
-1
0
0
-1
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
0
-1
0
-1
0
0
0
0
-1
0
5
0
-1
-1
-1
-1
-1
0
0
-1
0
-1
-1
-1
0
0
-1
0
-1
-1
0
-1
0
19
0
0
-1
9
9
0
0
0
0
0
0
0
0
9
0
9
9
9
9
0
-1
0
0
-1
10
0
0
0
0
-1
0
0
-1
0
0
0
0
0
0
0
0
0
0
0
0
10
-1
0
0
0
0
-1
0
0
0
0
0
0
0
0
0
10
0
0
-1
-1
0
0
0
0
0
-1
-1
0
0
0
0
0
-1
0
0
-1
0
0
0
-1
-1
0
2
0
0
0
0
0
-1
0
0
0
0
-1
0
-1
0
0
0
-1
0
0
0
0
-1
-1
-1
-1
-1
0
0
-1
-1
-1
0
0
0
0
-1
-1
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
0
-1
0
0
0
0
0
0
0
0
