label
-1
-1
-1
2
104
-1
-1
-1
-1
-1
-1
-1
-1
13
-1
-1
0
1
-1
-1
14
-1
-1
-1
24
-1
2
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
85
-1
-1
-1
-1
4
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
71
-1
6
17
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
81
-1
-1
-1
-1
-1
-1
7
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
12
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
8
-1
-1
-1
34
-1
-1
57
-1
-1
-1
-1
9
-1
-1
-1
30
-1
-1
-1
5
36
-1
-1
-1
-1
-1
-1
35
-1
-1
-1
-1
-1
-1
-1
-1
-1
10
-1
-1
-1
-1
-1
-1
-1
11
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
18
12
-1
-1
-1
-1
-1
8
-1
-1
-1
102
-1
-1
63
-1
-1
-1
-1
16
-1
-1
-1
-1
-1
-1
103
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
13
-1
-1
-1
-1
-1
14
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
15
-1
-1
-1
2
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
21
-1
-1
-1
16
17
-1
-1
-1
-1
-1
-1
1
3
-1
-1
13
-1
0
18
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2
-1
-1
-1
-1
19
-1
4
-1
-1
5
-1
-1
20
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
11
-1
6
-1
-1
21
-1
-1
-1
22
28
-1
1
-1
17
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
24
-1
-1
23
-1
-1
-1
-1
-1
-1
18
-1
-1
-1
-1
-1
-1
24
-1
-1
-1
-1
-1
-1
-1
14
-1
-1
-1
-1
-1
-1
-1
1
25
-1
32
52
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
84
-1
-1
-1
-1
-1
19
-1
-1
-1
-1
5
-1
6
-1
-1
-1
-1
-1
-1
26
-1
-1
-1
-1
-1
27
-1
28
-1
-1
-1
-1
7
-1
97
-1
-1
-1
-1
-1
-1
1
-1
22
-1
-1
-1
-1
-1
-1
-1
-1
-1
84
-1
29
4
-1
-1
-1
30
-1
-1
-1
-1
-1
-1
-1
-1
-1
32
74
-1
-1
-1
19
-1
-1
-1
-1
4
-1
-1
31
17
