label
-1
38
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
58
-1
-1
30
40
-1
-1
-1
-1
-1
-1
-1
30
52
-1
-1
-1
47
-1
-1
-1
-1
-1
-1
-1
37
-1
-1
41
-1
44
-1
57
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
58
9
-1
-1
-1
-1
-1
-1
-1
47
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
45
-1
-1
-1
-1
-1
-1
58
-1
-1
48
47
-1
-1
-1
32
-1
48
-1
2
-1
-1
-1
45
-1
-1
-1
29
-1
-1
-1
47
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
13
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
21
32
-1
47
-1
-1
-1
-1
-1
-1
33
58
-1
-1
-1
-1
-1
-1
-1
-1
25
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
57
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
56
-1
-1
34
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
51
-1
31
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
58
38
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
47
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
55
-1
30
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
31
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
57
-1
44
-1
-1
-1
-1
-1
-1
10
37
-1
57
-1
-1
-1
-1
58
-1
57
42
21
-1
-1
-1
-1
-1
-1
32
10
-1
-1
-1
47
-1
-1
-1
-1
-1
6
-1
35
-1
47
-1
-1
56
-1
40
-1
21
47
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
41
-1
-1
-1
-1
6
-1
-1
-1
-1
-1
28
10
-1
49
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
45
58
-1
-1
-1
-1
-1
-1
37
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
57
-1
22
-1
-1
57
-1
21
57
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
45
10
-1
-1
-1
-1
9
34
-1
-1
-1
-1
-1
32
-1
-1
-1
32
-1
-1
-1
-1
-1
-1
-1
49
-1
-1
38
37
-1
56
-1
-1
47
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
57
-1
-1
-1
-1
44
-1
-1
-1
47
-1
57
-1
-1
-1
-1
-1
-1
-1
-1
-1
47
-1
-1
-1
-1
-1
-1
57
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2
21
21
-1
-1
-1
-1
58
-1
-1
32
-1
-1
-1
-1
57
-1
-1
52
57
-1
-1
10
-1
-1
-1
-1
-1
47
28
57
-1
21
-1
19
56
-1
21
21
-1
38
-1
-1
10
-1
-1
-1
-1
52
-1
-1
-1
-1
21
-1
-1
-1
-1
58
-1
-1
-1
1
48
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
10
43
-1
-1
-1
-1
-1
40
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
47
47
-1
-1
-1
47
-1
-1
58
-1
-1
-1
-1
-1
-1
15
-1
-1
-1
-1
-1
-1
47
49
49
-1
36
-1
-1
22
-1
-1
-1
49
-1
-1
13
-1
-1
-1
-1
-1
-1
15
37
55
-1
-1
-1
-1
-1
49
-1
-1
-1
-1
-1
-1
-1
